id,labels,nombre,categoria,marca,precio_unitario,local_importado
1330,Producto,Miss Oster,Hogar,Oster,458.39,True
1331,Producto,Summer Nestlé,Alimentos,Nestlé,8.19,False
1332,Producto,Business Apple,Electrónica,Apple,1778.73,True
1333,Producto,Game Bridgestone,Automotriz,Bridgestone,330.49,True
1334,Producto,Weight Kellogg's,Alimentos,Kellogg's,49.45,False
1335,Producto,Admit Nike,Deportes,Nike,91.82,True
1336,Producto,Base Hamilton Beach,Hogar,Hamilton Beach,379.76,False
1337,Producto,Customer T-Fal,Hogar,T-Fal,260.49,True
1338,Producto,Weight Unilever,Alimentos,Unilever,4.64,False
1339,Producto,Result T-Fal,Hogar,T-Fal,259.09,True
1340,Producto,Individual LG,Electrónica,LG,803.65,True
1341,Producto,Option Apple,Electrónica,Apple,350.36,False
1342,Producto,New Oster,Hogar,Oster,278.98,True
1343,Producto,Door Puma,Deportes,Puma,105.59,True
1344,Producto,Particular Sony,Electrónica,Sony,1532.8,False
1345,Producto,Family Puma,Deportes,Puma,257.47,True
1346,Producto,Whether Samsung,Electrónica,Samsung,383.82,False
1347,Producto,Hour Reebok,Deportes,Reebok,169.9,False
1348,Producto,Various Samsung,Electrónica,Samsung,319.22,True
1349,Producto,Ahead T-Fal,Hogar,T-Fal,302.23,False
1350,Producto,No LG,Electrónica,LG,1608.62,False
1351,Producto,Exist Black+Decker,Hogar,Black+Decker,375.13,False
1352,Producto,Color PepsiCo,Alimentos,PepsiCo,29.99,True
1353,Producto,Beyond Puma,Deportes,Puma,229.33,True
1354,Producto,Road Nestlé,Alimentos,Nestlé,6.29,True
1355,Producto,Institution Hamilton Beach,Hogar,Hamilton Beach,249.81,False
1356,Producto,Yard Black+Decker,Hogar,Black+Decker,332.41,True
1357,Producto,Line Xiaomi,Electrónica,Xiaomi,1873.67,False
1358,Producto,Experience LG,Electrónica,LG,1135.8,True
1359,Producto,Newspaper Samsung,Electrónica,Samsung,161.27,False
1360,Producto,Rise Bridgestone,Automotriz,Bridgestone,440.93,False
1361,Producto,Enough Unilever,Alimentos,Unilever,48.75,False
1362,Producto,Control Hamilton Beach,Hogar,Hamilton Beach,328.69,False
1363,Producto,Compare Kellogg's,Alimentos,Kellogg's,41.57,False
1364,Producto,Fact Adidas,Deportes,Adidas,225.39,True
1365,Producto,North Oster,Hogar,Oster,159.85,True
1366,Producto,Compare Michelin,Automotriz,Michelin,75.49,True
1367,Producto,Top Bridgestone,Automotriz,Bridgestone,707.72,True
1368,Producto,Order Kellogg's,Alimentos,Kellogg's,3.82,False
1369,Producto,Vote Bridgestone,Automotriz,Bridgestone,723.86,True
1370,Producto,Spend Nestlé,Alimentos,Nestlé,23.14,False
1371,Producto,Environment Nestlé,Alimentos,Nestlé,30.91,True
1372,Producto,Accept Xiaomi,Electrónica,Xiaomi,930.33,False
1373,Producto,Her Samsung,Electrónica,Samsung,1003.65,True
1374,Producto,Rather Bridgestone,Automotriz,Bridgestone,510.3,False
1375,Producto,Parent Goodyear,Automotriz,Goodyear,291.83,True
1376,Producto,Shoulder LG,Electrónica,LG,1530.97,False
1377,Producto,Tell T-Fal,Hogar,T-Fal,238.39,False
1378,Producto,Chance Hamilton Beach,Hogar,Hamilton Beach,54.17,False
1379,Producto,There Reebok,Deportes,Reebok,205.55,False
1380,Producto,Happy PepsiCo,Alimentos,PepsiCo,16.87,True
1381,Producto,Get Adidas,Deportes,Adidas,274.68,False
1382,Producto,In Nestlé,Alimentos,Nestlé,46.45,True
1383,Producto,Magazine Castrol,Automotriz,Castrol,285.94,False
1384,Producto,Place T-Fal,Hogar,T-Fal,396.64,True
1385,Producto,Important T-Fal,Hogar,T-Fal,87.79,False
1386,Producto,Study T-Fal,Hogar,T-Fal,210.86,False
1387,Producto,Continue Hamilton Beach,Hogar,Hamilton Beach,232.11,True
1388,Producto,Raise Puma,Deportes,Puma,231.35,False
1389,Producto,Look Adidas,Deportes,Adidas,46.26,True
1390,Producto,Language Unilever,Alimentos,Unilever,7.97,False
1391,Producto,Others Adidas,Deportes,Adidas,173.69,True
1392,Producto,Someone Oster,Hogar,Oster,222.4,True
1393,Producto,Mean Kellogg's,Alimentos,Kellogg's,6.29,False
1394,Producto,Speech Samsung,Electrónica,Samsung,1609.14,False
1395,Producto,Manager Hamilton Beach,Hogar,Hamilton Beach,137.61,True
1396,Producto,There Kellogg's,Alimentos,Kellogg's,31.57,False
1397,Producto,Today Castrol,Automotriz,Castrol,697.6,True
1398,Producto,Company PepsiCo,Alimentos,PepsiCo,12.18,False
1399,Producto,Wear Xiaomi,Electrónica,Xiaomi,236.52,True
1400,Producto,Own PepsiCo,Alimentos,PepsiCo,32.44,True
1401,Producto,Wife Black+Decker,Hogar,Black+Decker,96.67,True
1402,Producto,Story Sony,Electrónica,Sony,1671.93,False
1403,Producto,Heart Reebok,Deportes,Reebok,120.98,False
1404,Producto,Have Xiaomi,Electrónica,Xiaomi,1186.46,True
1405,Producto,Itself Sony,Electrónica,Sony,603.43,False
1406,Producto,Lot LG,Electrónica,LG,661.82,False
1407,Producto,Work Xiaomi,Electrónica,Xiaomi,1196.21,False
1408,Producto,It Sony,Electrónica,Sony,325.42,False
1409,Producto,Item Kellogg's,Alimentos,Kellogg's,10.58,True
1410,Producto,Happy PepsiCo,Alimentos,PepsiCo,22.11,True
1411,Producto,Front Puma,Deportes,Puma,114.38,False
1412,Producto,Tough Puma,Deportes,Puma,130.25,False
1413,Producto,Word Unilever,Alimentos,Unilever,42.81,False
1414,Producto,Receive Michelin,Automotriz,Michelin,582.02,False
1415,Producto,They Hamilton Beach,Hogar,Hamilton Beach,399.06,False
1416,Producto,Employee Oster,Hogar,Oster,327.27,False
1417,Producto,Hold Xiaomi,Electrónica,Xiaomi,1128.52,False
1418,Producto,Never Bridgestone,Automotriz,Bridgestone,680.02,False
1419,Producto,Contain Adidas,Deportes,Adidas,181.34,False
1420,Producto,Trip Nike,Deportes,Nike,112.94,False
1421,Producto,Contain Apple,Electrónica,Apple,1694.03,False
1422,Producto,Reason Unilever,Alimentos,Unilever,49.16,True
1423,Producto,Economic Black+Decker,Hogar,Black+Decker,190.13,False
1424,Producto,Money Michelin,Automotriz,Michelin,158.62,True
1425,Producto,Mouth Castrol,Automotriz,Castrol,291.26,False
1426,Producto,Do Hamilton Beach,Hogar,Hamilton Beach,356.29,True
1427,Producto,Data Sony,Electrónica,Sony,1536.91,False
1428,Producto,Under Black+Decker,Hogar,Black+Decker,129.21,True
1429,Producto,Discover Xiaomi,Electrónica,Xiaomi,670.65,True
1430,Producto,Thought Goodyear,Automotriz,Goodyear,399.23,False
1431,Producto,Break PepsiCo,Alimentos,PepsiCo,45.79,False
1432,Producto,Around Black+Decker,Hogar,Black+Decker,101.29,False
1433,Producto,Police Nestlé,Alimentos,Nestlé,12.19,True
1434,Producto,Discuss Xiaomi,Electrónica,Xiaomi,1143.53,False
1435,Producto,Director LG,Electrónica,LG,1507.64,True
1436,Producto,Above Nike,Deportes,Nike,66.6,True
1437,Producto,Outside Puma,Deportes,Puma,169.51,False
1438,Producto,Shoulder Hamilton Beach,Hogar,Hamilton Beach,236.31,True
1439,Producto,Will Sony,Electrónica,Sony,128.76,True
1440,Producto,Result Hamilton Beach,Hogar,Hamilton Beach,203.54,True
1441,Producto,Everything Hamilton Beach,Hogar,Hamilton Beach,396.87,False
1442,Producto,Again Samsung,Electrónica,Samsung,1248.0,True
1443,Producto,Might Goodyear,Automotriz,Goodyear,348.8,False
1444,Producto,Race Black+Decker,Hogar,Black+Decker,412.41,False
1445,Producto,Act PepsiCo,Alimentos,PepsiCo,25.58,True
1446,Producto,Most Samsung,Electrónica,Samsung,1540.44,False
1447,Producto,Article Kellogg's,Alimentos,Kellogg's,5.94,False
1448,Producto,Commercial Goodyear,Automotriz,Goodyear,195.06,True
1449,Producto,Everything Adidas,Deportes,Adidas,176.97,True
1450,Producto,Dream Black+Decker,Hogar,Black+Decker,302.69,True
1451,Producto,Republican Puma,Deportes,Puma,299.26,True
1452,Producto,Look Reebok,Deportes,Reebok,221.37,True
1453,Producto,List Oster,Hogar,Oster,239.47,True
1454,Producto,Court Michelin,Automotriz,Michelin,593.42,True
1455,Producto,Occur Nestlé,Alimentos,Nestlé,31.8,False
1456,Producto,Major Sony,Electrónica,Sony,1844.95,False
1457,Producto,Never Castrol,Automotriz,Castrol,478.11,False
1458,Producto,Finish Reebok,Deportes,Reebok,71.05,False
1459,Producto,Truth Puma,Deportes,Puma,96.79,False
1460,Producto,Per T-Fal,Hogar,T-Fal,249.9,True
1461,Producto,Tell Samsung,Electrónica,Samsung,1507.81,False
1462,Producto,Development T-Fal,Hogar,T-Fal,379.28,False
1463,Producto,Hot Nike,Deportes,Nike,219.55,False
1464,Producto,Article Nike,Deportes,Nike,176.03,True
1465,Producto,Similar Michelin,Automotriz,Michelin,668.67,False
1466,Producto,Toward Nike,Deportes,Nike,208.36,True
1467,Producto,Purpose Goodyear,Automotriz,Goodyear,691.68,False
1468,Producto,Law Goodyear,Automotriz,Goodyear,535.05,False
1469,Producto,List Reebok,Deportes,Reebok,163.73,True
1470,Producto,Share Black+Decker,Hogar,Black+Decker,263.45,False
1471,Producto,Sit Oster,Hogar,Oster,98.68,True
1472,Producto,Teacher Black+Decker,Hogar,Black+Decker,172.2,True
1473,Producto,Him Kellogg's,Alimentos,Kellogg's,2.56,True
1474,Producto,Wall Michelin,Automotriz,Michelin,323.88,True
1475,Producto,These Castrol,Automotriz,Castrol,380.22,True
1476,Producto,Wonder Reebok,Deportes,Reebok,36.44,True
1477,Producto,There Unilever,Alimentos,Unilever,30.97,False
1478,Producto,Western Black+Decker,Hogar,Black+Decker,39.65,True
1479,Producto,Short LG,Electrónica,LG,808.66,False
1480,Producto,In Nestlé,Alimentos,Nestlé,11.78,True
1481,Producto,Color Sony,Electrónica,Sony,1211.69,True
1482,Producto,Themselves Reebok,Deportes,Reebok,85.64,False
1483,Producto,Seven Kellogg's,Alimentos,Kellogg's,23.92,False
1484,Producto,Seem Kellogg's,Alimentos,Kellogg's,9.25,True
1485,Producto,Present Goodyear,Automotriz,Goodyear,69.03,False
1486,Producto,Party Apple,Electrónica,Apple,392.85,True
1487,Producto,Police Kellogg's,Alimentos,Kellogg's,44.04,False
1488,Producto,Old Nestlé,Alimentos,Nestlé,24.47,False
1489,Producto,Clearly Michelin,Automotriz,Michelin,555.48,True
1490,Producto,Admit Kellogg's,Alimentos,Kellogg's,30.99,True
1491,Producto,Process Apple,Electrónica,Apple,728.63,True
1492,Producto,Design Sony,Electrónica,Sony,1201.37,False
1493,Producto,Product Oster,Hogar,Oster,230.35,True
1494,Producto,Its T-Fal,Hogar,T-Fal,32.23,False
1495,Producto,Knowledge Kellogg's,Alimentos,Kellogg's,39.02,False
1496,Producto,Miss T-Fal,Hogar,T-Fal,118.49,True
1497,Producto,Bit Goodyear,Automotriz,Goodyear,135.16,True
1498,Producto,Thought Xiaomi,Electrónica,Xiaomi,1181.66,True
1499,Producto,Kitchen Oster,Hogar,Oster,307.91,True
1500,Producto,Indeed Kellogg's,Alimentos,Kellogg's,14.32,True
1501,Producto,Discuss Samsung,Electrónica,Samsung,631.49,True
1502,Producto,Structure Xiaomi,Electrónica,Xiaomi,820.44,False
1503,Producto,Down Bridgestone,Automotriz,Bridgestone,435.81,True
1504,Producto,Character Hamilton Beach,Hogar,Hamilton Beach,231.54,False
1505,Producto,Owner PepsiCo,Alimentos,PepsiCo,24.02,False
1506,Producto,Security Black+Decker,Hogar,Black+Decker,408.72,True
1507,Producto,Be Goodyear,Automotriz,Goodyear,547.91,True
1508,Producto,Travel Goodyear,Automotriz,Goodyear,706.21,True
1509,Producto,In Hamilton Beach,Hogar,Hamilton Beach,184.92,False
1510,Producto,Best LG,Electrónica,LG,698.35,False
1511,Producto,Work Black+Decker,Hogar,Black+Decker,179.05,True
1512,Producto,Social Sony,Electrónica,Sony,963.91,False
1513,Producto,Kid LG,Electrónica,LG,244.09,True
1514,Producto,Material Nestlé,Alimentos,Nestlé,8.25,False
1515,Producto,Though Samsung,Electrónica,Samsung,1728.99,True
1516,Producto,A Goodyear,Automotriz,Goodyear,789.66,False
1517,Producto,Personal Sony,Electrónica,Sony,155.74,True
1518,Producto,Court Apple,Electrónica,Apple,1538.8,False
1519,Producto,Turn Hamilton Beach,Hogar,Hamilton Beach,340.07,True
1520,Producto,Statement PepsiCo,Alimentos,PepsiCo,6.57,False
1521,Producto,Common Apple,Electrónica,Apple,1253.29,False
1522,Producto,Little Black+Decker,Hogar,Black+Decker,340.5,True
1523,Producto,Discuss Nike,Deportes,Nike,135.76,False
1524,Producto,Usually Samsung,Electrónica,Samsung,1902.34,False
1525,Producto,Consider Castrol,Automotriz,Castrol,113.34,False
1526,Producto,Cup Unilever,Alimentos,Unilever,39.51,True
1527,Producto,Rest Unilever,Alimentos,Unilever,5.89,False
1528,Producto,Would Bridgestone,Automotriz,Bridgestone,323.07,False
1529,Producto,Step Castrol,Automotriz,Castrol,780.89,False
1530,Producto,Early Nike,Deportes,Nike,225.49,True
1531,Producto,Hundred Nestlé,Alimentos,Nestlé,40.97,False
1532,Producto,Rise Oster,Hogar,Oster,473.42,False
1533,Producto,Hour Nestlé,Alimentos,Nestlé,40.54,False
1534,Producto,Agreement Sony,Electrónica,Sony,1013.79,True
1535,Producto,Kitchen Unilever,Alimentos,Unilever,5.25,False
1536,Producto,Part Black+Decker,Hogar,Black+Decker,331.1,False
1537,Producto,Not Unilever,Alimentos,Unilever,28.37,False
1538,Producto,Three Samsung,Electrónica,Samsung,1267.85,True
1539,Producto,Actually Nestlé,Alimentos,Nestlé,15.76,True
1540,Producto,Employee Samsung,Electrónica,Samsung,583.07,True
1541,Producto,Degree Xiaomi,Electrónica,Xiaomi,1955.35,False
1542,Producto,Writer Unilever,Alimentos,Unilever,8.29,False
1543,Producto,Left T-Fal,Hogar,T-Fal,477.66,True
1544,Producto,Both T-Fal,Hogar,T-Fal,35.4,True
1545,Producto,Soldier Puma,Deportes,Puma,271.04,True
1546,Producto,Fire Adidas,Deportes,Adidas,122.63,False
1547,Producto,Pattern Castrol,Automotriz,Castrol,549.06,False
1548,Producto,Detail Castrol,Automotriz,Castrol,766.7,True
1549,Producto,Ever Nestlé,Alimentos,Nestlé,9.12,False
1550,Producto,Positive Puma,Deportes,Puma,86.36,False
1551,Producto,Religious Unilever,Alimentos,Unilever,44.05,False
1552,Producto,Age Kellogg's,Alimentos,Kellogg's,27.84,False
1553,Producto,Left Apple,Electrónica,Apple,1995.7,True
1554,Producto,Growth Kellogg's,Alimentos,Kellogg's,34.59,False
1555,Producto,Example Adidas,Deportes,Adidas,59.78,False
1556,Producto,Myself Puma,Deportes,Puma,65.92,False
1557,Producto,Purpose Sony,Electrónica,Sony,224.34,True
1558,Producto,Ever Sony,Electrónica,Sony,1705.49,False
1559,Producto,Born Nike,Deportes,Nike,40.95,True
1560,Producto,Top Oster,Hogar,Oster,325.19,True
1561,Producto,Activity Hamilton Beach,Hogar,Hamilton Beach,68.33,True
1562,Producto,Treatment Castrol,Automotriz,Castrol,327.6,False
1563,Producto,Particularly Castrol,Automotriz,Castrol,609.23,True
1564,Producto,Improve Bridgestone,Automotriz,Bridgestone,267.73,False
1565,Producto,Onto LG,Electrónica,LG,961.63,True
1566,Producto,Charge LG,Electrónica,LG,1083.25,False
1567,Producto,Fire Puma,Deportes,Puma,275.68,True
1568,Producto,Tend Nike,Deportes,Nike,107.42,False
1569,Producto,Far Michelin,Automotriz,Michelin,708.62,False
1570,Producto,Force Michelin,Automotriz,Michelin,154.58,False
1571,Producto,Feel Samsung,Electrónica,Samsung,585.33,True
1572,Producto,Financial Apple,Electrónica,Apple,139.42,True
1573,Producto,Day Bridgestone,Automotriz,Bridgestone,682.22,True
1574,Producto,Staff LG,Electrónica,LG,700.91,False
1575,Producto,Act Adidas,Deportes,Adidas,59.81,False
1576,Producto,Address Nestlé,Alimentos,Nestlé,28.87,True
1577,Producto,Fight Adidas,Deportes,Adidas,189.53,False
1578,Producto,Our Bridgestone,Automotriz,Bridgestone,577.79,False
1579,Producto,Level Xiaomi,Electrónica,Xiaomi,1278.48,True
1580,Producto,Morning Sony,Electrónica,Sony,1984.23,False
1581,Producto,Dark T-Fal,Hogar,T-Fal,34.48,False
1582,Producto,Baby Michelin,Automotriz,Michelin,772.62,True
1583,Producto,Kid Puma,Deportes,Puma,95.27,True
1584,Producto,System Nestlé,Alimentos,Nestlé,38.72,True
1585,Producto,Top Puma,Deportes,Puma,54.85,True
1586,Producto,Common Bridgestone,Automotriz,Bridgestone,327.83,False
1587,Producto,Material Goodyear,Automotriz,Goodyear,157.35,False
1588,Producto,Why Michelin,Automotriz,Michelin,694.33,False
1589,Producto,Couple Unilever,Alimentos,Unilever,9.12,True
1590,Producto,Public Puma,Deportes,Puma,126.39,False
1591,Producto,Still T-Fal,Hogar,T-Fal,460.29,True
1592,Producto,People T-Fal,Hogar,T-Fal,474.51,False
1593,Producto,Test Reebok,Deportes,Reebok,229.07,False
1594,Producto,Cultural LG,Electrónica,LG,610.12,False
1595,Producto,Involve T-Fal,Hogar,T-Fal,180.9,True
1596,Producto,Thought Kellogg's,Alimentos,Kellogg's,40.54,True
1597,Producto,Interesting Hamilton Beach,Hogar,Hamilton Beach,389.49,True
1598,Producto,Few Samsung,Electrónica,Samsung,1680.67,True
1599,Producto,War Black+Decker,Hogar,Black+Decker,282.15,False
1600,Producto,Citizen Black+Decker,Hogar,Black+Decker,152.7,False
1601,Producto,Peace Samsung,Electrónica,Samsung,652.43,False
1602,Producto,Office Hamilton Beach,Hogar,Hamilton Beach,336.53,True
1603,Producto,Town Unilever,Alimentos,Unilever,42.7,True
1604,Producto,Fast Xiaomi,Electrónica,Xiaomi,381.73,False
1605,Producto,Finally Bridgestone,Automotriz,Bridgestone,430.55,False
1606,Producto,Us Unilever,Alimentos,Unilever,35.28,False
1607,Producto,Job Goodyear,Automotriz,Goodyear,492.89,False
1608,Producto,Treat Nike,Deportes,Nike,88.68,False
1609,Producto,Must Sony,Electrónica,Sony,438.86,False
1610,Producto,Natural Goodyear,Automotriz,Goodyear,586.3,True
1611,Producto,Responsibility Sony,Electrónica,Sony,1385.08,True
1612,Producto,Up Kellogg's,Alimentos,Kellogg's,15.16,False
1613,Producto,Successful Michelin,Automotriz,Michelin,708.79,True
1614,Producto,Show Hamilton Beach,Hogar,Hamilton Beach,305.35,False
1615,Producto,Wind Adidas,Deportes,Adidas,220.43,True
1616,Producto,Spend Unilever,Alimentos,Unilever,39.93,False
1617,Producto,Assume Bridgestone,Automotriz,Bridgestone,791.07,False
1618,Producto,Future Hamilton Beach,Hogar,Hamilton Beach,116.15,False
1619,Producto,Live Kellogg's,Alimentos,Kellogg's,5.43,True
1620,Producto,Art Hamilton Beach,Hogar,Hamilton Beach,345.09,False
1621,Producto,Total T-Fal,Hogar,T-Fal,182.74,False
1622,Producto,Employee Unilever,Alimentos,Unilever,12.3,True
1623,Producto,Idea Adidas,Deportes,Adidas,294.45,True
1624,Producto,Build Black+Decker,Hogar,Black+Decker,120.48,False
1625,Producto,Miss Samsung,Electrónica,Samsung,705.11,True
1626,Producto,Western Apple,Electrónica,Apple,1815.87,False
1627,Producto,Lay Puma,Deportes,Puma,211.53,True
1628,Producto,War PepsiCo,Alimentos,PepsiCo,32.81,False
1629,Producto,Some Xiaomi,Electrónica,Xiaomi,997.85,False
1630,Producto,Field Nestlé,Alimentos,Nestlé,23.7,False
1631,Producto,Number Bridgestone,Automotriz,Bridgestone,280.04,True
1632,Producto,Enter Bridgestone,Automotriz,Bridgestone,232.58,True
1633,Producto,Mean Castrol,Automotriz,Castrol,505.42,False
1634,Producto,Space Nestlé,Alimentos,Nestlé,27.56,True
1635,Producto,Someone Unilever,Alimentos,Unilever,20.3,True
1636,Producto,Look Hamilton Beach,Hogar,Hamilton Beach,29.72,True
1637,Producto,Instead T-Fal,Hogar,T-Fal,411.92,False
1638,Producto,Return Black+Decker,Hogar,Black+Decker,359.24,True
1639,Producto,Stage Kellogg's,Alimentos,Kellogg's,16.52,False
1640,Producto,Such Nestlé,Alimentos,Nestlé,25.05,False
1641,Producto,Out Reebok,Deportes,Reebok,78.88,False
1642,Producto,Identify Xiaomi,Electrónica,Xiaomi,1814.17,True
1643,Producto,Because Hamilton Beach,Hogar,Hamilton Beach,188.47,False
1644,Producto,Country Goodyear,Automotriz,Goodyear,625.67,False
1645,Producto,Forward Hamilton Beach,Hogar,Hamilton Beach,235.57,True
1646,Producto,Several Michelin,Automotriz,Michelin,125.81,False
1647,Producto,Offer Puma,Deportes,Puma,262.58,False
1648,Producto,Next Castrol,Automotriz,Castrol,744.82,False
1649,Producto,Property Michelin,Automotriz,Michelin,309.07,False
1650,Producto,Result Goodyear,Automotriz,Goodyear,101.52,False
1651,Producto,Interest Nestlé,Alimentos,Nestlé,23.03,False
1652,Producto,Dream PepsiCo,Alimentos,PepsiCo,25.57,False
1653,Producto,Respond Apple,Electrónica,Apple,402.1,False
1654,Producto,Black Castrol,Automotriz,Castrol,522.24,True
1655,Producto,Relate Oster,Hogar,Oster,364.73,True
1656,Producto,Join Reebok,Deportes,Reebok,30.24,True
1657,Producto,Least Kellogg's,Alimentos,Kellogg's,10.57,False
1658,Producto,Behind Xiaomi,Electrónica,Xiaomi,272.54,True
1659,Producto,Simply PepsiCo,Alimentos,PepsiCo,9.5,True
1660,Producto,Son Nike,Deportes,Nike,286.48,True
1661,Producto,Option Samsung,Electrónica,Samsung,1740.26,True
1662,Producto,Effort Nestlé,Alimentos,Nestlé,1.71,True
1663,Producto,Pull Xiaomi,Electrónica,Xiaomi,423.23,False
1664,Producto,Crime LG,Electrónica,LG,1768.7,True
1665,Producto,Citizen Oster,Hogar,Oster,49.01,True
1666,Producto,Indicate Puma,Deportes,Puma,243.6,False
1667,Producto,Attack Unilever,Alimentos,Unilever,40.1,False
1668,Producto,Possible Black+Decker,Hogar,Black+Decker,461.22,True
1669,Producto,Forget Puma,Deportes,Puma,272.96,True
1670,Producto,Meet Hamilton Beach,Hogar,Hamilton Beach,30.98,True
1671,Producto,Worker Xiaomi,Electrónica,Xiaomi,1575.25,False
1672,Producto,Action Goodyear,Automotriz,Goodyear,462.34,True
1673,Producto,Responsibility Castrol,Automotriz,Castrol,517.09,True
1674,Producto,Various PepsiCo,Alimentos,PepsiCo,7.92,True
1675,Producto,Fear Goodyear,Automotriz,Goodyear,480.2,True
1676,Producto,Game Castrol,Automotriz,Castrol,294.17,False
1677,Producto,Major Oster,Hogar,Oster,148.63,False
1678,Producto,Expert Oster,Hogar,Oster,264.68,False
1679,Producto,How Black+Decker,Hogar,Black+Decker,121.47,True
1680,Producto,Its Puma,Deportes,Puma,286.8,True
1681,Producto,Leave Castrol,Automotriz,Castrol,797.45,True
1682,Producto,Safe Apple,Electrónica,Apple,994.26,False
1683,Producto,Whatever Reebok,Deportes,Reebok,37.21,True
1684,Producto,Task Reebok,Deportes,Reebok,99.54,False
1685,Producto,Quality Black+Decker,Hogar,Black+Decker,337.14,False
1686,Producto,Animal Castrol,Automotriz,Castrol,327.77,False
1687,Producto,Option Nike,Deportes,Nike,242.89,False
1688,Producto,Something Black+Decker,Hogar,Black+Decker,497.58,True
1689,Producto,President Apple,Electrónica,Apple,1925.01,False
1690,Producto,Size T-Fal,Hogar,T-Fal,137.15,True
1691,Producto,Shoulder Apple,Electrónica,Apple,796.07,True
1692,Producto,Break Hamilton Beach,Hogar,Hamilton Beach,251.14,False
1693,Producto,Serious Nestlé,Alimentos,Nestlé,47.66,False
1694,Producto,Force Xiaomi,Electrónica,Xiaomi,532.07,False
1695,Producto,Onto LG,Electrónica,LG,1878.5,False
1696,Producto,Less Adidas,Deportes,Adidas,207.93,True
1697,Producto,Seat Oster,Hogar,Oster,342.14,False
1698,Producto,Value Puma,Deportes,Puma,21.28,False
1699,Producto,Economy Samsung,Electrónica,Samsung,1364.22,False
1700,Producto,Pretty T-Fal,Hogar,T-Fal,226.41,True
1701,Producto,News Nike,Deportes,Nike,19.35,False
1702,Producto,Easy T-Fal,Hogar,T-Fal,466.94,True
1703,Producto,View Unilever,Alimentos,Unilever,36.69,True
1704,Producto,Right Kellogg's,Alimentos,Kellogg's,29.48,False
1705,Producto,Listen Unilever,Alimentos,Unilever,16.22,True
1706,Producto,Beautiful Reebok,Deportes,Reebok,17.72,False
1707,Producto,Take PepsiCo,Alimentos,PepsiCo,46.18,True
1708,Producto,Cut Adidas,Deportes,Adidas,113.31,True
1709,Producto,Various LG,Electrónica,LG,1536.94,False
1710,Producto,Author T-Fal,Hogar,T-Fal,452.11,False
1711,Producto,Method Kellogg's,Alimentos,Kellogg's,35.64,False
1712,Producto,Help PepsiCo,Alimentos,PepsiCo,27.61,True
1713,Producto,Particular Samsung,Electrónica,Samsung,349.44,True
1714,Producto,Give Adidas,Deportes,Adidas,295.88,False
1715,Producto,Know Castrol,Automotriz,Castrol,258.19,False
1716,Producto,Type Puma,Deportes,Puma,148.98,False
1717,Producto,Hotel Unilever,Alimentos,Unilever,2.4,True
1718,Producto,Participant Kellogg's,Alimentos,Kellogg's,10.16,True
1719,Producto,Officer LG,Electrónica,LG,788.89,False
1720,Producto,Current Reebok,Deportes,Reebok,31.98,False
1721,Producto,Reason Sony,Electrónica,Sony,928.57,True
1722,Producto,Before Goodyear,Automotriz,Goodyear,787.86,True
1723,Producto,Reflect Reebok,Deportes,Reebok,144.34,False
1724,Producto,Conference Oster,Hogar,Oster,457.52,False
1725,Producto,Father Goodyear,Automotriz,Goodyear,297.34,False
1726,Producto,Work Nestlé,Alimentos,Nestlé,28.56,True
1727,Producto,All Oster,Hogar,Oster,180.98,False
1728,Producto,Start Nike,Deportes,Nike,190.82,False
1729,Producto,Become Oster,Hogar,Oster,31.59,False
1730,Producto,Our Puma,Deportes,Puma,117.99,True
1731,Producto,None Samsung,Electrónica,Samsung,1502.33,False
1732,Producto,Last Apple,Electrónica,Apple,861.59,False
1733,Producto,Relationship Oster,Hogar,Oster,474.23,True
1734,Producto,Wrong Reebok,Deportes,Reebok,292.07,False
1735,Producto,Set LG,Electrónica,LG,904.39,False
1736,Producto,White Nestlé,Alimentos,Nestlé,31.03,False
1737,Producto,Police Oster,Hogar,Oster,354.31,True
1738,Producto,Tell Kellogg's,Alimentos,Kellogg's,44.7,False
1739,Producto,Position Adidas,Deportes,Adidas,74.94,True
1740,Producto,Line Xiaomi,Electrónica,Xiaomi,1811.12,True
1741,Producto,Sister Oster,Hogar,Oster,190.23,True
1742,Producto,Force Nike,Deportes,Nike,104.14,False
1743,Producto,Southern Michelin,Automotriz,Michelin,384.2,False
1744,Producto,Reduce Bridgestone,Automotriz,Bridgestone,256.0,True
1745,Producto,Dark Castrol,Automotriz,Castrol,111.3,False
1746,Producto,Whether Bridgestone,Automotriz,Bridgestone,489.97,False
1747,Producto,Sport Reebok,Deportes,Reebok,190.55,True
1748,Producto,Prepare Hamilton Beach,Hogar,Hamilton Beach,77.61,True
1749,Producto,Fill Adidas,Deportes,Adidas,249.42,False
1750,Producto,Student Reebok,Deportes,Reebok,37.6,False
1751,Producto,Hold Bridgestone,Automotriz,Bridgestone,118.33,True
1752,Producto,Inside Kellogg's,Alimentos,Kellogg's,10.61,False
1753,Producto,Hear Samsung,Electrónica,Samsung,400.61,True
1754,Producto,Training Castrol,Automotriz,Castrol,525.08,True
1755,Producto,Glass Black+Decker,Hogar,Black+Decker,466.22,True
1756,Producto,Task Puma,Deportes,Puma,267.33,False
1757,Producto,When Samsung,Electrónica,Samsung,1231.95,True
1758,Producto,Wall Goodyear,Automotriz,Goodyear,754.17,False
1759,Producto,Debate Bridgestone,Automotriz,Bridgestone,298.41,True
