start_id,start_label,type,end_id,end_label,cantidad,pasillo,estanteria
4,Almacen,ALMACENA,158,Producto,121,P-8,E-15
2,Almacen,ALMACENA,806,Producto,153,P-3,E-5
6,Almacen,ALMACENA,581,Producto,123,P-8,E-5
4,Almacen,ALMACENA,2296,Producto,141,P-5,E-19
3,Almacen,ALMACENA,2910,Producto,108,P-8,E-14
3,Almacen,ALMACENA,577,Producto,85,P-8,E-7
5,Almacen,ALMACENA,423,Producto,132,P-9,E-12
5,Almacen,ALMACENA,520,Producto,142,P-7,E-15
6,Almacen,ALMACENA,2326,Producto,158,P-7,E-12
6,Almacen,ALMACENA,2914,Producto,175,P-4,E-12
8,Almacen,ALMACENA,351,Producto,149,P-8,E-20
7,Almacen,ALMACENA,1904,Producto,144,P-5,E-13
0,Almacen,ALMACENA,1994,Producto,153,P-3,E-14
4,Almacen,ALMACENA,1170,Producto,147,P-2,E-7
8,Almacen,ALMACENA,1177,Producto,195,P-6,E-5
3,Almacen,ALMACENA,1960,Producto,78,P-1,E-6
1,Almacen,ALMACENA,2919,Producto,161,P-7,E-17
4,Almacen,ALMACENA,1319,Producto,155,P-9,E-11
0,Almacen,ALMACENA,563,Producto,140,P-7,E-2
7,Almacen,ALMACENA,177,Producto,107,P-5,E-12
9,Almacen,ALMACENA,2808,Producto,33,P-10,E-11
5,Almacen,ALMACENA,23,Producto,166,P-9,E-20
7,Almacen,ALMACENA,2548,Producto,81,P-8,E-3
9,Almacen,ALMACENA,2414,Producto,18,P-8,E-16
2,Almacen,ALMACENA,2706,Producto,30,P-1,E-2
6,Almacen,ALMACENA,1345,Producto,103,P-1,E-13
2,Almacen,ALMACENA,997,Producto,53,P-3,E-10
9,Almacen,ALMACENA,1064,Producto,50,P-3,E-3
9,Almacen,ALMACENA,1474,Producto,115,P-6,E-12
6,Almacen,ALMACENA,615,Producto,39,P-1,E-1
5,Almacen,ALMACENA,2113,Producto,140,P-5,E-6
3,Almacen,ALMACENA,1106,Producto,76,P-4,E-16
8,Almacen,ALMACENA,2165,Producto,4,P-10,E-6
1,Almacen,ALMACENA,1184,Producto,91,P-5,E-12
7,Almacen,ALMACENA,2040,Producto,23,P-3,E-4
9,Almacen,ALMACENA,1766,Producto,35,P-2,E-18
2,Almacen,ALMACENA,2663,Producto,112,P-5,E-5
2,Almacen,ALMACENA,2043,Producto,173,P-2,E-9
0,Almacen,ALMACENA,194,Producto,88,P-2,E-18
6,Almacen,ALMACENA,2412,Producto,105,P-9,E-10
7,Almacen,ALMACENA,1149,Producto,81,P-7,E-12
1,Almacen,ALMACENA,2483,Producto,46,P-2,E-10
7,Almacen,ALMACENA,2306,Producto,180,P-10,E-9
8,Almacen,ALMACENA,2983,Producto,152,P-4,E-16
7,Almacen,ALMACENA,1991,Producto,146,P-2,E-3
6,Almacen,ALMACENA,876,Producto,90,P-3,E-15
1,Almacen,ALMACENA,1282,Producto,145,P-3,E-12
6,Almacen,ALMACENA,744,Producto,112,P-8,E-1
6,Almacen,ALMACENA,1035,Producto,101,P-3,E-4
7,Almacen,ALMACENA,985,Producto,176,P-6,E-18
1,Almacen,ALMACENA,1183,Producto,112,P-10,E-13
3,Almacen,ALMACENA,2724,Producto,106,P-3,E-9
2,Almacen,ALMACENA,158,Producto,15,P-2,E-7
3,Almacen,ALMACENA,2454,Producto,59,P-2,E-16
5,Almacen,ALMACENA,2304,Producto,119,P-9,E-7
8,Almacen,ALMACENA,1492,Producto,142,P-7,E-1
9,Almacen,ALMACENA,1286,Producto,8,P-10,E-1
7,Almacen,ALMACENA,282,Producto,160,P-3,E-1
8,Almacen,ALMACENA,2885,Producto,112,P-2,E-17
0,Almacen,ALMACENA,274,Producto,12,P-8,E-2
5,Almacen,ALMACENA,366,Producto,187,P-1,E-17
0,Almacen,ALMACENA,2456,Producto,184,P-3,E-8
8,Almacen,ALMACENA,365,Producto,134,P-5,E-19
2,Almacen,ALMACENA,2286,Producto,92,P-8,E-3
7,Almacen,ALMACENA,2103,Producto,118,P-8,E-17
8,Almacen,ALMACENA,1059,Producto,149,P-6,E-2
4,Almacen,ALMACENA,2299,Producto,81,P-2,E-1
9,Almacen,ALMACENA,2924,Producto,139,P-1,E-17
9,Almacen,ALMACENA,2730,Producto,33,P-7,E-10
3,Almacen,ALMACENA,1995,Producto,44,P-2,E-11
0,Almacen,ALMACENA,2830,Producto,95,P-3,E-7
8,Almacen,ALMACENA,2575,Producto,85,P-1,E-4
1,Almacen,ALMACENA,285,Producto,143,P-1,E-11
0,Almacen,ALMACENA,1291,Producto,57,P-4,E-15
1,Almacen,ALMACENA,153,Producto,157,P-10,E-17
8,Almacen,ALMACENA,2755,Producto,186,P-5,E-9
8,Almacen,ALMACENA,242,Producto,93,P-9,E-10
7,Almacen,ALMACENA,2514,Producto,36,P-2,E-6
2,Almacen,ALMACENA,2392,Producto,17,P-5,E-3
8,Almacen,ALMACENA,1381,Producto,85,P-3,E-7
2,Almacen,ALMACENA,2298,Producto,68,P-6,E-2
0,Almacen,ALMACENA,2625,Producto,146,P-7,E-13
5,Almacen,ALMACENA,2367,Producto,101,P-8,E-15
8,Almacen,ALMACENA,1695,Producto,145,P-8,E-10
3,Almacen,ALMACENA,2314,Producto,48,P-8,E-17
2,Almacen,ALMACENA,1480,Producto,39,P-7,E-10
9,Almacen,ALMACENA,79,Producto,72,P-3,E-16
6,Almacen,ALMACENA,65,Producto,117,P-8,E-14
2,Almacen,ALMACENA,296,Producto,14,P-2,E-7
3,Almacen,ALMACENA,1448,Producto,193,P-10,E-7
0,Almacen,ALMACENA,948,Producto,5,P-10,E-17
4,Almacen,ALMACENA,1157,Producto,93,P-4,E-15
1,Almacen,ALMACENA,1835,Producto,44,P-8,E-13
2,Almacen,ALMACENA,1423,Producto,6,P-7,E-4
7,Almacen,ALMACENA,1314,Producto,197,P-9,E-6
2,Almacen,ALMACENA,27,Producto,42,P-1,E-4
5,Almacen,ALMACENA,1659,Producto,106,P-7,E-16
4,Almacen,ALMACENA,2788,Producto,59,P-8,E-8
5,Almacen,ALMACENA,1268,Producto,16,P-6,E-11
8,Almacen,ALMACENA,2479,Producto,96,P-10,E-7
7,Almacen,ALMACENA,514,Producto,2,P-1,E-14
2,Almacen,ALMACENA,448,Producto,178,P-9,E-15
7,Almacen,ALMACENA,314,Producto,191,P-3,E-17
0,Almacen,ALMACENA,239,Producto,67,P-3,E-15
9,Almacen,ALMACENA,732,Producto,167,P-2,E-19
2,Almacen,ALMACENA,254,Producto,130,P-10,E-16
4,Almacen,ALMACENA,193,Producto,182,P-8,E-18
1,Almacen,ALMACENA,2366,Producto,94,P-2,E-16
8,Almacen,ALMACENA,696,Producto,130,P-1,E-2
2,Almacen,ALMACENA,2434,Producto,161,P-10,E-15
4,Almacen,ALMACENA,67,Producto,18,P-8,E-7
4,Almacen,ALMACENA,560,Producto,36,P-10,E-19
7,Almacen,ALMACENA,2752,Producto,94,P-10,E-18
4,Almacen,ALMACENA,2318,Producto,85,P-7,E-12
4,Almacen,ALMACENA,2639,Producto,60,P-4,E-2
3,Almacen,ALMACENA,955,Producto,32,P-1,E-15
8,Almacen,ALMACENA,1649,Producto,104,P-2,E-8
0,Almacen,ALMACENA,2256,Producto,68,P-3,E-4
8,Almacen,ALMACENA,2849,Producto,135,P-1,E-17
9,Almacen,ALMACENA,1713,Producto,58,P-4,E-19
5,Almacen,ALMACENA,1318,Producto,92,P-10,E-8
0,Almacen,ALMACENA,2486,Producto,83,P-1,E-4
2,Almacen,ALMACENA,227,Producto,176,P-2,E-20
0,Almacen,ALMACENA,231,Producto,98,P-7,E-2
8,Almacen,ALMACENA,2605,Producto,149,P-3,E-16
7,Almacen,ALMACENA,1092,Producto,62,P-7,E-13
7,Almacen,ALMACENA,1078,Producto,178,P-7,E-15
9,Almacen,ALMACENA,2291,Producto,165,P-3,E-20
3,Almacen,ALMACENA,1997,Producto,184,P-9,E-5
9,Almacen,ALMACENA,2547,Producto,41,P-6,E-1
1,Almacen,ALMACENA,2501,Producto,117,P-7,E-12
1,Almacen,ALMACENA,1038,Producto,22,P-5,E-6
2,Almacen,ALMACENA,2940,Producto,45,P-7,E-13
5,Almacen,ALMACENA,138,Producto,95,P-8,E-4
8,Almacen,ALMACENA,2818,Producto,104,P-10,E-17
6,Almacen,ALMACENA,79,Producto,200,P-1,E-20
6,Almacen,ALMACENA,2195,Producto,21,P-8,E-8
